tweet_id;timestamp;sentiment_score
1444366473481314310;2021-10-02 18:19:36+00:00;0.9707
1444366375389057026;2021-10-02 18:19:13+00:00;0.4404
1444365957028200449;2021-10-02 18:17:33+00:00;-0.7003
1444365561681510400;2021-10-02 18:15:59+00:00;0.5319
1444365355611267079;2021-10-02 18:15:10+00:00;0.0
1444365026538573824;2021-10-02 18:13:51+00:00;0.0
1444364558731292681;2021-10-02 18:12:00+00:00;0.296
1444363043526303747;2021-10-02 18:05:59+00:00;0.5319
1444362881756278787;2021-10-02 18:05:20+00:00;-0.5319
1444362166295924736;2021-10-02 18:02:30+00:00;0.9136
1444362144615706626;2021-10-02 18:02:24+00:00;0.0
1444362103436062722;2021-10-02 18:02:15+00:00;0.4767
1444362013975658496;2021-10-02 18:01:53+00:00;0.0
1444361874947067904;2021-10-02 18:01:20+00:00;0.6028
1444361854650830851;2021-10-02 18:01:15+00:00;0.0
1444361830059626497;2021-10-02 18:01:09+00:00;0.5562
1444361791287529473;2021-10-02 18:01:00+00:00;0.0
1444361761222766603;2021-10-02 18:00:53+00:00;0.3612
1444361724698763272;2021-10-02 18:00:44+00:00;0.0
1444361687600095237;2021-10-02 18:00:35+00:00;0.4939
1444361606956261377;2021-10-02 18:00:16+00:00;-0.6789
1444361551104856071;2021-10-02 18:00:03+00:00;0.4576
1444361511321866245;2021-10-02 17:59:53+00:00;0.0772
1444361478165958656;2021-10-02 17:59:45+00:00;0.9335
1444361446356357124;2021-10-02 17:59:38+00:00;0.7865
1444361355797180418;2021-10-02 17:59:16+00:00;0.0
1444361315699642369;2021-10-02 17:59:07+00:00;-0.6771
1444361274620579849;2021-10-02 17:58:57+00:00;0.3224
1444361223143923716;2021-10-02 17:58:45+00:00;0.5719
1444361185898467328;2021-10-02 17:58:36+00:00;-0.5752
1444360969875083269;2021-10-02 17:57:44+00:00;0.4939
1444360764698005508;2021-10-02 17:56:55+00:00;0.7398
1444360695320023042;2021-10-02 17:56:39+00:00;0.8294
1444360503749496839;2021-10-02 17:55:53+00:00;0.0
1444360428553965585;2021-10-02 17:55:35+00:00;0.0
1444360356579758080;2021-10-02 17:55:18+00:00;0.8543
1444360324572909573;2021-10-02 17:55:10+00:00;-0.4019
1444360236966551557;2021-10-02 17:54:50+00:00;0.0
1444360084721709064;2021-10-02 17:54:13+00:00;0.1548
1444359919529046024;2021-10-02 17:53:34+00:00;0.0
1444359757079400455;2021-10-02 17:52:55+00:00;-0.6037
1444359604608151560;2021-10-02 17:52:19+00:00;-0.2057
1444359554809143303;2021-10-02 17:52:07+00:00;0.3732
1444358489787281411;2021-10-02 17:47:53+00:00;-0.1531
1444358024534056966;2021-10-02 17:46:02+00:00;0.0498
1444357493593882627;2021-10-02 17:43:55+00:00;0.8176
1444357252131872768;2021-10-02 17:42:58+00:00;0.87
1444357230279548933;2021-10-02 17:42:53+00:00;-0.631
1444356985579884551;2021-10-02 17:41:54+00:00;0.0
1444356574361710593;2021-10-02 17:40:16+00:00;0.296
1444356224057757698;2021-10-02 17:38:53+00:00;0.6908
1444355658006994945;2021-10-02 17:36:38+00:00;0.8555
1444355506118840333;2021-10-02 17:36:02+00:00;-0.357
1444355505628061704;2021-10-02 17:36:02+00:00;0.2374
1444355173434810371;2021-10-02 17:34:42+00:00;0.0
1444354593085927429;2021-10-02 17:32:24+00:00;0.0
1444354225589346305;2021-10-02 17:30:56+00:00;0.0
1444354148883828741;2021-10-02 17:30:38+00:00;0.9136
1444353413773332480;2021-10-02 17:27:43+00:00;0.128
1444353313512861705;2021-10-02 17:27:19+00:00;0.4588
1444352800310300681;2021-10-02 17:25:17+00:00;0.0
1444352737198710800;2021-10-02 17:25:01+00:00;0.6816
1444352226038886406;2021-10-02 17:23:00+00:00;0.5106
1444351906344755203;2021-10-02 17:21:43+00:00;0.0
1444351679441289221;2021-10-02 17:20:49+00:00;0.5106
1444350514691465227;2021-10-02 17:16:12+00:00;0.765
1444350380750610435;2021-10-02 17:15:40+00:00;-0.0772
1444349957578706950;2021-10-02 17:13:59+00:00;0.6588
1444349087311187979;2021-10-02 17:10:31+00:00;0.0
1444348395259375620;2021-10-02 17:07:46+00:00;0.6369
1444348122445094915;2021-10-02 17:06:41+00:00;0.0
1444346721463644171;2021-10-02 17:01:07+00:00;0.8306
1444346551283765248;2021-10-02 17:00:27+00:00;0.3229
1444346457348194310;2021-10-02 17:00:04+00:00;0.0
1444346412007833606;2021-10-02 16:59:53+00:00;0.0
1444346343384928262;2021-10-02 16:59:37+00:00;0.3818
1444346244118327301;2021-10-02 16:59:13+00:00;-0.3818
1444346147670167556;2021-10-02 16:58:50+00:00;0.5972
1444346006414364673;2021-10-02 16:58:17+00:00;-0.128
1444345982448197635;2021-10-02 16:58:11+00:00;-0.7798
1444345870678478849;2021-10-02 16:57:44+00:00;0.0772
1444345786813321216;2021-10-02 16:57:24+00:00;-0.7798
1444345749966360582;2021-10-02 16:57:16+00:00;-0.3818
1444345725060452353;2021-10-02 16:57:10+00:00;0.0
1444345690054971398;2021-10-02 16:57:01+00:00;0.0
1444345196284715016;2021-10-02 16:55:04+00:00;-0.1531
1444345048141815815;2021-10-02 16:54:28+00:00;-0.2808
1444343221132271621;2021-10-02 16:47:13+00:00;0.4404
1444343191868674050;2021-10-02 16:47:06+00:00;0.4019
1444342631039913988;2021-10-02 16:44:52+00:00;0.0
1444341959112409089;2021-10-02 16:42:12+00:00;-0.5106
1444341456924200970;2021-10-02 16:40:12+00:00;0.0
1444341163633389575;2021-10-02 16:39:02+00:00;0.3818
1444340232699015173;2021-10-02 16:35:20+00:00;0.0
1444340181180497929;2021-10-02 16:35:08+00:00;-0.7798
1444339854540742672;2021-10-02 16:33:50+00:00;-0.5046
1444339800438448132;2021-10-02 16:33:37+00:00;-0.7798
1444339712471228416;2021-10-02 16:33:16+00:00;0.0
1444339272132222978;2021-10-02 16:31:31+00:00;0.7074
1444338916341997575;2021-10-02 16:30:06+00:00;-0.4019
1444337876322324482;2021-10-02 16:25:58+00:00;0.0
1444337640191537155;2021-10-02 16:25:02+00:00;0.1551
1444337551184117770;2021-10-02 16:24:41+00:00;0.6808
1444337542732468224;2021-10-02 16:24:39+00:00;0.0
1444337350121754628;2021-10-02 16:23:53+00:00;0.3612
1444336879315398665;2021-10-02 16:22:01+00:00;0.5423
1444336434752606213;2021-10-02 16:20:15+00:00;-0.4215
1444335661020893190;2021-10-02 16:17:10+00:00;0.0
1444335657178918915;2021-10-02 16:17:09+00:00;0.4926
1444335656877051904;2021-10-02 16:17:09+00:00;0.4939
1444335648958083077;2021-10-02 16:17:07+00:00;0.4588
1444335636861775875;2021-10-02 16:17:04+00:00;0.0
1444335516871106560;2021-10-02 16:16:36+00:00;0.1027
1444335497623470082;2021-10-02 16:16:31+00:00;0.0258
1444334959481688065;2021-10-02 16:14:23+00:00;0.0
1444334010189111297;2021-10-02 16:10:37+00:00;0.7661
1444333749047635973;2021-10-02 16:09:34+00:00;0.4466
1444333507719880711;2021-10-02 16:08:37+00:00;0.3612
1444333112935153671;2021-10-02 16:07:03+00:00;0.0
1444332190360244227;2021-10-02 16:03:23+00:00;-0.4168
1444332184660103168;2021-10-02 16:03:21+00:00;0.9042
1444331860339970055;2021-10-02 16:02:04+00:00;0.6808
1444331785723187205;2021-10-02 16:01:46+00:00;0.0
1444331747018117127;2021-10-02 16:01:37+00:00;0.0
1444331627853737985;2021-10-02 16:01:09+00:00;0.7712
1444331446722727944;2021-10-02 16:00:25+00:00;-0.7034
1444331443719708678;2021-10-02 16:00:25+00:00;0.0
1444331355454595082;2021-10-02 16:00:04+00:00;0.0
1444331351579189257;2021-10-02 16:00:03+00:00;0.4576
1444331340447506433;2021-10-02 16:00:00+00:00;-0.4767
1444331281572143109;2021-10-02 15:59:46+00:00;-0.1531
1444331253893943296;2021-10-02 15:59:39+00:00;0.4019
1444330383047282694;2021-10-02 15:56:12+00:00;0.7893
1444330334229651458;2021-10-02 15:56:00+00:00;-0.1179
1444330103375269889;2021-10-02 15:55:05+00:00;0.5719
1444329836722466817;2021-10-02 15:54:02+00:00;-0.357
1444329498007248898;2021-10-02 15:52:41+00:00;0.0
1444329091298054151;2021-10-02 15:51:04+00:00;-0.2263
1444328526753280000;2021-10-02 15:48:49+00:00;0.0
1444328397967085571;2021-10-02 15:48:19+00:00;0.0
1444327582179241986;2021-10-02 15:45:04+00:00;0.0
1444327433214193665;2021-10-02 15:44:29+00:00;0.9442
1444326159643254789;2021-10-02 15:39:25+00:00;0.5499
1444325794621186051;2021-10-02 15:37:58+00:00;0.6997
1444325696273268739;2021-10-02 15:37:34+00:00;0.875
1444325142977384454;2021-10-02 15:35:23+00:00;0.6997
1444325063713431570;2021-10-02 15:35:04+00:00;0.0
1444324760662511619;2021-10-02 15:33:51+00:00;0.9081
1444324499445280773;2021-10-02 15:32:49+00:00;0.0
1444324364418174981;2021-10-02 15:32:17+00:00;0.0478
1444324334030315522;2021-10-02 15:32:10+00:00;-0.1531
1444324322504491013;2021-10-02 15:32:07+00:00;0.2263
1444324311679049739;2021-10-02 15:32:04+00:00;0.0
1444323790696198147;2021-10-02 15:30:00+00:00;0.4588
1444323390714642434;2021-10-02 15:28:25+00:00;0.0
1444322538847416325;2021-10-02 15:25:02+00:00;0.3434
1444322266402017280;2021-10-02 15:23:57+00:00;0.0
1444321037827534852;2021-10-02 15:19:04+00:00;-0.128
1444320811482030080;2021-10-02 15:18:10+00:00;0.296
1444320744725524480;2021-10-02 15:17:54+00:00;0.5106
1444320657282641923;2021-10-02 15:17:33+00:00;0.0
1444320571551068168;2021-10-02 15:17:13+00:00;-0.7481
1444320429896871937;2021-10-02 15:16:39+00:00;0.5106
1444320285965131781;2021-10-02 15:16:05+00:00;0.5106
1444320086270128135;2021-10-02 15:15:17+00:00;0.7739
1444319339176411142;2021-10-02 15:12:19+00:00;0.4389
1444319167180595205;2021-10-02 15:11:38+00:00;0.0
1444318521459159040;2021-10-02 15:09:04+00:00;0.0
1444317521214062603;2021-10-02 15:05:05+00:00;-0.1531
1444317016127467523;2021-10-02 15:03:05+00:00;0.0
1444316253707902984;2021-10-02 15:00:03+00:00;0.0
1444316045104369669;2021-10-02 14:59:13+00:00;-0.8567
1444316037554470920;2021-10-02 14:59:12+00:00;0.7424
1444315916905320452;2021-10-02 14:58:43+00:00;0.7424
1444314904576593929;2021-10-02 14:54:41+00:00;0.6652
1444314838579113986;2021-10-02 14:54:26+00:00;0.9593
1444313639377309703;2021-10-02 14:49:40+00:00;0.743
1444313370765578244;2021-10-02 14:48:36+00:00;0.6892
1444313370535006210;2021-10-02 14:48:36+00:00;-0.5994
1444313302113337347;2021-10-02 14:48:19+00:00;0.0
1444313035556990977;2021-10-02 14:47:16+00:00;0.0
1444312987423051782;2021-10-02 14:47:04+00:00;0.0
1444312960260710404;2021-10-02 14:46:58+00:00;0.4927
1444311919863771140;2021-10-02 14:42:50+00:00;0.0085
1444311713210322949;2021-10-02 14:42:01+00:00;0.0
1444311626803335171;2021-10-02 14:41:40+00:00;0.6369
1444311247441203203;2021-10-02 14:40:10+00:00;0.1779
1444310966267641862;2021-10-02 14:39:03+00:00;0.0
1444309340517720071;2021-10-02 14:32:35+00:00;0.7334
1444309176671510536;2021-10-02 14:31:56+00:00;-0.128
1444308838069460993;2021-10-02 14:30:35+00:00;0.0
1444308599610748935;2021-10-02 14:29:38+00:00;0.6908
1444308063155011585;2021-10-02 14:27:30+00:00;0.0
1444308062148472833;2021-10-02 14:27:30+00:00;0.0
1444307629250129925;2021-10-02 14:25:47+00:00;0.2023
1444307439201959940;2021-10-02 14:25:02+00:00;0.6816
1444306099536941061;2021-10-02 14:19:42+00:00;0.296
1444305809039507463;2021-10-02 14:18:33+00:00;0.0
1444305515509551110;2021-10-02 14:17:23+00:00;-0.7034
1444305472413073411;2021-10-02 14:17:13+00:00;0.4404
1444305072268234752;2021-10-02 14:15:37+00:00;0.0
1444304994866380800;2021-10-02 14:15:19+00:00;0.296
1444304809293660162;2021-10-02 14:14:35+00:00;0.5927
1444304506708180995;2021-10-02 14:13:22+00:00;0.4767
1444304401926168580;2021-10-02 14:12:57+00:00;0.2476
1444304313682219011;2021-10-02 14:12:36+00:00;0.6801
1444303671420985349;2021-10-02 14:10:03+00:00;0.0
1444303172277653508;2021-10-02 14:08:04+00:00;0.0
1444302501566730246;2021-10-02 14:05:24+00:00;0.5106
1444302252504666115;2021-10-02 14:04:25+00:00;0.0
1444301957980581894;2021-10-02 14:03:15+00:00;0.0
1444301154184306690;2021-10-02 14:00:03+00:00;0.0
1444300878861594633;2021-10-02 13:58:57+00:00;0.0
1444300868355035142;2021-10-02 13:58:55+00:00;0.4926
1444300207760371722;2021-10-02 13:56:17+00:00;0.7034
1444300147605876736;2021-10-02 13:56:03+00:00;0.0
1444299881754079238;2021-10-02 13:55:00+00:00;0.0
1444299128767270917;2021-10-02 13:52:00+00:00;0.3618
1444297739337023495;2021-10-02 13:46:29+00:00;0.0
1444297095415017480;2021-10-02 13:43:55+00:00;0.0
1444296259146330113;2021-10-02 13:40:36+00:00;0.2023
1444293879407136775;2021-10-02 13:31:09+00:00;0.9465
1444293690399203334;2021-10-02 13:30:24+00:00;0.4767
1444293609004560389;2021-10-02 13:30:04+00:00;0.0
1444292706184929282;2021-10-02 13:26:29+00:00;0.0
1444292600014327813;2021-10-02 13:26:04+00:00;0.0
1444292341011976194;2021-10-02 13:25:02+00:00;0.1551
1444291846507835392;2021-10-02 13:23:04+00:00;0.6369
1444291761350844417;2021-10-02 13:22:44+00:00;0.0
1444291213029482496;2021-10-02 13:20:33+00:00;0.2263
1444289927940816899;2021-10-02 13:15:27+00:00;0.0
1444287599699443723;2021-10-02 13:06:11+00:00;0.0
1444287397068423172;2021-10-02 13:05:23+00:00;0.8807
1444286374547542017;2021-10-02 13:01:19+00:00;-0.0258
1444286059764858884;2021-10-02 13:00:04+00:00;0.0
1444286047622287365;2021-10-02 13:00:01+00:00;0.7633
1444285869834346499;2021-10-02 12:59:19+00:00;-0.8567
1444285770458619907;2021-10-02 12:58:55+00:00;0.0
1444284049640591367;2021-10-02 12:52:05+00:00;0.8748
1444283474555416583;2021-10-02 12:49:48+00:00;0.2023
1444282606904872960;2021-10-02 12:46:21+00:00;0.0
1444282536293814275;2021-10-02 12:46:04+00:00;0.0
1444281007532920836;2021-10-02 12:40:00+00:00;0.0
1444280923042758659;2021-10-02 12:39:40+00:00;0.0
1444280403859173376;2021-10-02 12:37:36+00:00;0.0
1444280394321260549;2021-10-02 12:37:34+00:00;0.3089
1444279793630027777;2021-10-02 12:35:10+00:00;-0.438
1444278708106416131;2021-10-02 12:30:52+00:00;0.0
1444278703199072257;2021-10-02 12:30:50+00:00;0.0
1444278640850743301;2021-10-02 12:30:36+00:00;0.2263
1444277882734395403;2021-10-02 12:27:35+00:00;0.34
1444277238338367490;2021-10-02 12:25:01+00:00;0.3434
1444277057836490755;2021-10-02 12:24:18+00:00;0.4404
1444276901783261185;2021-10-02 12:23:41+00:00;0.0516
1444276477227270151;2021-10-02 12:22:00+00:00;0.6309
1444276363150520337;2021-10-02 12:21:32+00:00;0.0
1444275377522634754;2021-10-02 12:17:37+00:00;0.0
1444275013666889736;2021-10-02 12:16:11+00:00;0.0
1444272702496382981;2021-10-02 12:07:00+00:00;0.0
1444272566487724033;2021-10-02 12:06:27+00:00;0.0
1444272455502241794;2021-10-02 12:06:01+00:00;0.0
1444271537201233924;2021-10-02 12:02:22+00:00;-0.2732
1444271264756076548;2021-10-02 12:01:17+00:00;0.0
1444271074095636483;2021-10-02 12:00:31+00:00;0.0
1444271009427861504;2021-10-02 12:00:16+00:00;0.9866
1444270952213319682;2021-10-02 12:00:02+00:00;0.4576
1444270398636498945;2021-10-02 11:57:50+00:00;-0.3453
1444270228880257026;2021-10-02 11:57:10+00:00;0.0
1444269842052235272;2021-10-02 11:55:38+00:00;0.0
1444269636434935818;2021-10-02 11:54:49+00:00;0.0
1444268189844602882;2021-10-02 11:49:04+00:00;0.0
1444267723710627852;2021-10-02 11:47:13+00:00;-0.3612
1444267714483261441;2021-10-02 11:47:10+00:00;0.0
1444267417702748164;2021-10-02 11:46:00+00:00;0.0
1444266519207333892;2021-10-02 11:42:26+00:00;-0.0516
1444266160954937350;2021-10-02 11:41:00+00:00;-0.7751
1444264785487568902;2021-10-02 11:35:32+00:00;0.0
1444264031888367621;2021-10-02 11:32:32+00:00;0.0
1444261955515060225;2021-10-02 11:24:17+00:00;0.0
1444261464399810566;2021-10-02 11:22:20+00:00;0.296
1444261453519798273;2021-10-02 11:22:18+00:00;0.4574
1444259878982225921;2021-10-02 11:16:02+00:00;0.0
1444258023027863555;2021-10-02 11:08:40+00:00;-0.5423
1444256779991502848;2021-10-02 11:03:44+00:00;0.0
1444256526592577539;2021-10-02 11:02:43+00:00;0.0
1444256046382526465;2021-10-02 11:00:49+00:00;0.0
1444255852467208197;2021-10-02 11:00:02+00:00;0.4576
1444255725597777926;2021-10-02 10:59:32+00:00;0.0
1444255660338782209;2021-10-02 10:59:17+00:00;-0.8567
1444255072460935168;2021-10-02 10:56:56+00:00;0.0
1444252668436770823;2021-10-02 10:47:23+00:00;0.6908
1444252329805496326;2021-10-02 10:46:02+00:00;0.0
1444251396853813250;2021-10-02 10:42:20+00:00;-0.5319
1444251205279096834;2021-10-02 10:41:34+00:00;0.0
1444250410701639682;2021-10-02 10:38:25+00:00;0.6908
1444249931619844102;2021-10-02 10:36:31+00:00;0.0
1444248636230090756;2021-10-02 10:31:22+00:00;0.0
1444248545188589570;2021-10-02 10:31:00+00:00;0.0
1444247673557581827;2021-10-02 10:27:32+00:00;0.0
1444245679409299458;2021-10-02 10:19:37+00:00;0.0
1444245584190205953;2021-10-02 10:19:14+00:00;-0.4168
1444245466498179075;2021-10-02 10:18:46+00:00;0.4754
1444245414752899080;2021-10-02 10:18:34+00:00;0.0
1444244777671794690;2021-10-02 10:16:02+00:00;0.0
1444244516756725760;2021-10-02 10:15:00+00:00;-0.5122
1444244220047355905;2021-10-02 10:13:49+00:00;-0.6892
1444244069052526594;2021-10-02 10:13:13+00:00;0.0
1444244007345958914;2021-10-02 10:12:58+00:00;0.2023
1444242595178323974;2021-10-02 10:07:22+00:00;-0.4069
1444241749119963137;2021-10-02 10:04:00+00:00;0.0
1444240809772167169;2021-10-02 10:00:16+00:00;0.0
1444240764507152386;2021-10-02 10:00:05+00:00;0.3182
1444240582298279941;2021-10-02 09:59:22+00:00;0.0
1444239981631901696;2021-10-02 09:56:58+00:00;0.7184
1444239726869946368;2021-10-02 09:55:58+00:00;0.0757
1444237722013429760;2021-10-02 09:48:00+00:00;-0.2023
1444237650471395329;2021-10-02 09:47:43+00:00;0.4939
1444237236850024451;2021-10-02 09:46:04+00:00;0.0
1444234702139781124;2021-10-02 09:36:00+00:00;0.128
1444234647655759879;2021-10-02 09:35:47+00:00;0.6249
1444234320214888451;2021-10-02 09:34:29+00:00;0.4019
1444233624719695875;2021-10-02 09:31:43+00:00;0.0
1444233466321723395;2021-10-02 09:31:05+00:00;0.0
1444233192727142401;2021-10-02 09:30:00+00:00;0.0
1444232548889022464;2021-10-02 09:27:26+00:00;0.0
1444232489011122181;2021-10-02 09:27:12+00:00;0.0
1444232459982295042;2021-10-02 09:27:05+00:00;0.8555
1444229974966243337;2021-10-02 09:17:13+00:00;0.25
1444229711706603520;2021-10-02 09:16:10+00:00;0.0
1444228338806104065;2021-10-02 09:10:43+00:00;0.0
1444227999197503494;2021-10-02 09:09:22+00:00;-0.4648
1444227369926107138;2021-10-02 09:06:52+00:00;0.4926
1444224994754564096;2021-10-02 08:57:25+00:00;0.4939
1444224822947442696;2021-10-02 08:56:44+00:00;0.8793
1444224459620159489;2021-10-02 08:55:18+00:00;0.0
1444223278483132417;2021-10-02 08:50:36+00:00;0.5106
1444221614124584960;2021-10-02 08:43:59+00:00;-0.3415
1444220754183311365;2021-10-02 08:40:34+00:00;0.2263
1444218723175440384;2021-10-02 08:32:30+00:00;0.0
1444216834299990020;2021-10-02 08:25:00+00:00;0.0
1444216426391347200;2021-10-02 08:23:22+00:00;0.0
1444216368589590530;2021-10-02 08:23:09+00:00;0.0
1444216277300436995;2021-10-02 08:22:47+00:00;0.5106
1444215247405998080;2021-10-02 08:18:41+00:00;0.0
1444215050089140224;2021-10-02 08:17:54+00:00;0.0
1444214859596500994;2021-10-02 08:17:09+00:00;0.0
1444214572185948165;2021-10-02 08:16:00+00:00;0.0
1444213581155799042;2021-10-02 08:12:04+00:00;0.0
1444213579985690627;2021-10-02 08:12:04+00:00;0.0
1444213076526395392;2021-10-02 08:10:04+00:00;0.6166
1444210955739549701;2021-10-02 08:01:38+00:00;-0.2263
1444210945606119424;2021-10-02 08:01:36+00:00;0.0
1444210936336637957;2021-10-02 08:01:34+00:00;0.0
1444210553027801091;2021-10-02 08:00:02+00:00;0.4576
